,2026-03-31,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30
Free Cash Flow,-375000000.0,-2298728000.0,253389000.0,-2660000000.0,-130576000.0,
Repurchase Of Capital Stock,,0.0,,,-36061000.0,
Repayment Of Debt,-164000000.0,1678431000.0,-2433313000.0,-2252000000.0,-6987282000.0,
Issuance Of Debt,2522000000.0,709142000.0,3515630000.0,5386000000.0,3461152000.0,
Capital Expenditure,-1465000000.0,-2161760000.0,-1547022000.0,-3913000000.0,-2051830000.0,
End Cash Position,5156000000.0,3651544000.0,4347419000.0,5448000000.0,4187905000.0,
Beginning Cash Position,3652000000.0,5339700000.0,5448000000.0,4188000000.0,6796739000.0,
Effect Of Exchange Rate Changes,0.0,-14712000.0,112000.0,1000000.0,24946000.0,
Changes In Cash,1504000000.0,-1673444000.0,-1100598000.0,1259000000.0,-2633780000.0,
Financing Cash Flow,1585000000.0,-4174438000.0,-250720000.0,2596000000.0,-1915088000.0,
Net Other Financing Charges,-56000000.0,-5666331000.0,3606000.0,-19000000.0,17078000.0,
Interest Paid Cff,-712000000.0,-580085000.0,-974988000.0,-515000000.0,1963012000.0,
Cash Dividends Paid,,-294246000.0,,,-291683000.0,109269000.0
Net Common Stock Issuance,,0.0,,,-36061000.0,
Common Stock Payments,,0.0,,,-36061000.0,
Net Issuance Payments Of Debt,2358000000.0,2387573000.0,1082317000.0,3134000000.0,-3526130000.0,
Net Long Term Debt Issuance,2358000000.0,2387573000.0,1082317000.0,3134000000.0,-3526130000.0,
Long Term Debt Payments,-164000000.0,1678431000.0,-2433313000.0,-2252000000.0,-6987282000.0,
Long Term Debt Issuance,2522000000.0,709142000.0,3515630000.0,5386000000.0,3461152000.0,
Investing Cash Flow,-1171000000.0,2637962000.0,-2650289000.0,-2590000000.0,-2639946000.0,
Net Other Investing Changes,73000000.0,6411566000.0,21600000.0,-17000000.0,-55890000.0,
Net Investment Purchase And Sale,225000000.0,-1850265000.0,-1112867000.0,1395000000.0,-537606000.0,
Sale Of Investment,225000000.0,,-1112177000.0,1418000000.0,-537606000.0,251419000.0
Purchase Of Investment,0.0,-1452739000.0,-690000.0,-23000000.0,,
Net Business Purchase And Sale,-5000000.0,0.0,0.0,-67000000.0,-1000.0,
Purchase Of Business,-5000000.0,0.0,0.0,-67000000.0,-1000.0,
Net Intangibles Purchase And Sale,-1323000000.0,-1943226000.0,-1368747000.0,-3795000000.0,-1861027000.0,
Purchase Of Intangibles,-1323000000.0,-1943226000.0,-1368747000.0,-3795000000.0,-1861027000.0,
Net PPE Purchase And Sale,-141000000.0,-104437000.0,-190275000.0,-106000000.0,-185422000.0,
Sale Of PPE,1000000.0,114097000.0,,12000000.0,5381000.0,11820000.0
Purchase Of PPE,-142000000.0,-218534000.0,-178275000.0,-118000000.0,-190803000.0,
Operating Cash Flow,1090000000.0,-136968000.0,1800411000.0,1253000000.0,1921254000.0,
Dividend Received Cfo,0.0,-24004000.0,-269000.0,44000000.0,155583000.0,
Change In Working Capital,-492000000.0,459089000.0,-1012785000.0,-424000000.0,321056000.0,
Change In Other Current Liabilities,-200000000.0,10336000.0,107561000.0,-220000000.0,-88005000.0,
Change In Other Current Assets,-36000000.0,309875000.0,-499517000.0,-22000000.0,-28601000.0,
Change In Payable,-441000000.0,-247937000.0,75662000.0,-459000000.0,317895000.0,
Change In Prepaid Assets,-114000000.0,90130000.0,-730000.0,29000000.0,-39798000.0,
Change In Inventory,11000000.0,31057000.0,-17361000.0,-23000000.0,-22765000.0,
Change In Receivables,398000000.0,330638000.0,-307491000.0,412000000.0,298431000.0,
Other Non Cash Items,598000000.0,-776276000.0,1083359000.0,567000000.0,-243394000.0,
Provisionand Write Offof Assets,225000000.0,250076000.0,147389000.0,64000000.0,203270000.0,
Deferred Tax,,,,-19726000.0,,
Depreciation And Amortization,374000000.0,369282000.0,469552000.0,310000000.0,566312000.0,
Depreciation,374000000.0,272097000.0,398622000.0,310000000.0,425659000.0,
Pension And Employee Benefit Expense,3000000.0,,,7000000.0,,
Gain Loss On Investment Securities,-86000000.0,117405000.0,-59125000.0,-54000000.0,514278000.0,
Net Foreign Currency Exchange Gain Loss,0.0,6295000.0,-2654000.0,-7000000.0,13418000.0,
Net Income From Continuing Operations,643000000.0,650658000.0,884717000.0,549000000.0,229936000.0,
