,2025-12-31,2025-06-30,2025-03-31,2024-12-31,2024-09-30,2024-06-30
Tax Effect Of Unusual Items,-255729.738077,-93907.339295,-75944.330179,-8255.802238,-2371.684543,
Tax Rate For Calcs,0.196262,0.09372,0.135615,0.077885,0.14823,
Normalized EBITDA,754779000.0,481737000.0,441936000.0,709113000.0,443160000.0,
Total Unusual Items,-1303000.0,-1002000.0,-560000.0,-106000.0,-16000.0,
Total Unusual Items Excluding Goodwill,-1303000.0,-1002000.0,-560000.0,-106000.0,-16000.0,
Net Income From Continuing Operation Net Minority Interest,421568000.0,264367000.0,234044000.0,512477000.0,279569000.0,
Reconciled Depreciation,33500000.0,33553000.0,38863000.0,35652000.0,34329000.0,
Reconciled Cost Of Revenue,129156000.0,163252000.0,85046000.0,174558000.0,88099000.0,
EBITDA,753476000.0,480735000.0,441376000.0,709007000.0,443144000.0,
EBIT,719976000.0,447182000.0,402513000.0,673355000.0,408815000.0,
Net Interest Income,-173070000.0,-160294000.0,-124943000.0,-110528000.0,-76047000.0,
Interest Expense,195433000.0,155451000.0,131702000.0,117535000.0,80542000.0,
Interest Income,8562000.0,5220000.0,7428000.0,5064000.0,6864000.0,
Normalized Income,422615270.261923,265275092.660705,234528055.669821,512574744.197762,279582628.315457,
Net Income From Continuing And Discontinued Operation,421568000.0,264367000.0,234044000.0,512477000.0,279569000.0,
Total Expenses,228211000.0,267506000.0,163924000.0,305409000.0,178369000.0,
Rent Expense Supplemental,11316000.0,16657000.0,2187000.0,-9700000.0,4493000.0,
Total Operating Income As Reported,673600000.0,426550000.0,361754000.0,630846000.0,366788000.0,
Diluted Average Shares,,488548102.0,492507455.0,,577763701.0,577725951.0
Basic Average Shares,,488548102.0,488989792.0,,577763701.0,577725951.0
Diluted EPS,,0.0,0.4752,,0.0,0.0
Basic EPS,,0.0,0.4786,,0.0,0.0
Diluted NI Availto Com Stockholders,421568000.0,264367000.0,233928000.0,512477000.0,279569000.0,
Average Dilution Earnings,,,-225000.0,,,
Net Income Common Stockholders,421568000.0,264367000.0,234153000.0,512477000.0,279569000.0,
Otherunder Preferred Stock Dividend,0.0,0.0,-109000.0,0.0,0.0,
Net Income,421568000.0,264367000.0,234044000.0,512477000.0,279569000.0,
Minority Interests,-27000.0,-23000.0,-41000.0,-53000.0,-44000.0,
Net Income Including Noncontrolling Interests,421595000.0,264390000.0,234085000.0,512530000.0,279613000.0,
Net Income Continuous Operations,421595000.0,264390000.0,234085000.0,512530000.0,279613000.0,
Tax Provision,102948000.0,27341000.0,36726000.0,43290000.0,48660000.0,
Pretax Income,524543000.0,291731000.0,270811000.0,555820000.0,328273000.0,
Net Non Operating Interest Income Expense,-173070000.0,-160294000.0,-124943000.0,-110528000.0,-76047000.0,
Total Other Finance Cost,-13801000.0,10063000.0,669000.0,-1943000.0,2369000.0,
Interest Expense Non Operating,195433000.0,155451000.0,131702000.0,117535000.0,80542000.0,
Interest Income Non Operating,8562000.0,5220000.0,7428000.0,5064000.0,6864000.0,
Operating Income,673600000.0,426550000.0,361753000.0,630893000.0,366788000.0,
Operating Expense,99055000.0,104254000.0,78878000.0,130851000.0,90270000.0,
Other Operating Expenses,-2424000.0,5199000.0,3342000.0,34497000.0,6507000.0,
Depreciation And Amortization In Income Statement,7569000.0,6768000.0,6567000.0,6271000.0,5925000.0,
Depreciation Income Statement,7569000.0,6768000.0,6567000.0,6271000.0,5925000.0,
Selling General And Administration,27655000.0,22049000.0,26232000.0,180217000.0,23997000.0,
Selling And Marketing Expense,6319000.0,5896000.0,5372000.0,,7658000.0,4527000.0
General And Administrative Expense,21336000.0,16153000.0,20860000.0,201656000.0,16339000.0,
Rent And Landing Fees,11316000.0,16657000.0,2187000.0,-9700000.0,4493000.0,
Gross Profit,772655000.0,530804000.0,440631000.0,761744000.0,457058000.0,
Cost Of Revenue,129156000.0,163252000.0,85046000.0,174558000.0,88099000.0,
Total Revenue,901811000.0,694056000.0,525677000.0,936302000.0,545157000.0,
Operating Revenue,901811000.0,694056000.0,525677000.0,936302000.0,545157000.0,
